SourceID,TargetId,NameSimilarity,IsSourceContainer,IsTargetContainer,AbstractionLevelSeparation,IsSourceRequirement,IsSourceDiagram,IsSource Architecture,IsSourceSourceCode,IsSourceUnitTest,IsTargetRequirement,IsTargetDiagram,IsTargetArchitecture,IsTargetSourceCode,IsTargetUnitTest,Related,Provenance
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\LabelScanCheck.graphml,0.304347826,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\LabelScanDocumentProcessor.graphml,0.192307692,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\LabelsMatchCheck.graphml,0.347826087,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\LabelTokenRecordCheck.graphml,0.304347826,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\MultiPassStore.graphml,0.043478261,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\NeoStoreCheck.graphml,0.434782609,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\NodeCorrectlyIndexedCheck.graphml,0.4,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\NodeDynamicLabelOrphanChainStartCheck.graphml,0.297297297,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\NodeField.graphml,0.217391304,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\NodeInUseWithCorrectLabelsCheck.graphml,0.11971831,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\NodeLabelReader.graphml,0.173913043,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\NodeRecordCheck.graphml,0.217391304,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\NodeToLabelIndexesProcessor.graphml,0.185185185,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\NodeToLabelScanRecordProcessor.graphml,0.2,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\Owner.graphml,0.130434783,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\OwnerChain.graphml,0.217391304,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\OwnerCheck.graphml,0.347826087,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\OwningRecordCheck.graphml,0.162790698,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\PrimitiveRecordCheck.graphml,0.139344262,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\PropertyExistenceChecker.graphml,0.458333333,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\PropertyKeyTokenRecordCheck.graphml,0.333333333,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\PropertyOwner.graphml,0.2,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\PropertyReader.graphml,0.130434783,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\PropertyRecordCheck.graphml,0.304347826,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\RecordCheck.graphml,0.175,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\RecordField.graphml,0.175,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\RecordProcessor.graphml,0.173913043,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\RecordScanner.graphml,0.217391304,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\RecordType.graphml,0.260869565,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\RelationshipGroupRecordCheck.graphml,0.043478261,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\RelationshipTypeTokenRecordCheck.graphml,0.40625,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\SchemaRecordCheck.graphml,0.304347826,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\SchemaStoreProcessorTask.graphml,0.203703704,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\StoppableRunnable.graphml,0.130434783,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\StoreProcessor.graphml,0.130434783,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\StoreProcessorTask.graphml,0.208333333,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\TaskExecutionOrder.graphml,0.043478261,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ar21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Architecture\module-overview.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Neo4j\Source code\community\consistency\TokenRecordCheck.graphml,0.179487179,1,1,2,0,0,1,0,0,0,0,0,1,0,1,3
ut0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ArduinoTest.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Arduino.graphml,0.636363636,1,1,0,0,0,0,0,1,0,0,0,1,0,1,4
ut24C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ArduinoTest.graphml,sc63C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Arduino.graphml,0.733333333,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut25C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ArduinoTest.graphml,sc64C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Arduino.graphml,0.636363636,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut29C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ArduinoTest.graphml,sc69C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Arduino.graphml,0.75,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut30C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ArduinoTest.graphml,sc70C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Arduino.graphml,0.714285714,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut33C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ArduinoTest.graphml,sc75C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Arduino.graphml,0.692307692,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut34C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ArduinoTest.graphml,sc76C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Arduino.graphml,0.692307692,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut35C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ArduinoTest.graphml,sc78C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Arduino.graphml,0.714285714,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut45C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ArduinoTest.graphml,sc91C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Arduino.graphml,0.35,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut46C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ArduinoTest.graphml,sc92C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Arduino.graphml,0.28,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\DHRobotArmTest.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\kinematics\DHRobotArm.graphml,0.714285714,1,1,0,0,0,0,0,1,0,0,0,1,0,1,4
ut1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\DHRobotArmTest.graphml,sc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\kinematics\DHRobotArm.graphml,0.111111111,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\DHRobotArmTest.graphml,sc3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\kinematics\DHRobotArm.graphml,0.3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\DHRobotArmTest.graphml,sc9C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\kinematics\DHRobotArm.graphml,0.133333333,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\DHRobotArmTest.graphml,sc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\kinematics\DHRobotArm.graphml,0.25,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\DHRobotArmTest.graphml,sc10C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\kinematics\DHRobotArm.graphml,0.166666667,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\DHRobotArmTest.graphml,sc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\kinematics\DHRobotArm.graphml,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\DHRobotArmTest.graphml,sc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\kinematics\DHRobotArm.graphml,0.105263158,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\EncoderTest.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\framework\Encoder.graphml,0.636363636,1,1,0,0,0,0,0,1,0,0,0,1,0,1,4
ut2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\EncoderTest.graphml,sc17C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\framework\Encoder.graphml,0.45,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ProgramABTest.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\ProgramAB.graphml,0.692307692,1,1,0,0,0,0,0,1,0,0,0,1,0,1,4
ut1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ProgramABTest.graphml,sc47C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\ProgramAB.graphml,0.153846154,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\ProgramABTest.graphml,sc24C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\ProgramAB.graphml,0.230769231,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\RuntimeTest.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Runtime.graphml,0.636363636,1,1,0,0,0,0,0,1,0,0,0,1,0,1,4
ut1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\RuntimeTest.graphml,sc22C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Runtime.graphml,0.636363636,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.6,1,1,0,0,0,0,0,1,0,0,0,1,0,1,4
ut14C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc47C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.764705882,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut15C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc48C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.777777778,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut18C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc25C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.714285714,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut20C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc100C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.153846154,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc100C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.222222222,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut22C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc29C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.176470588,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut22C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc46C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.470588235,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut22C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc33C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.411764706,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut22C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc62C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.470588235,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut22C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc29C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.176470588,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut22C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc88C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.222222222,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut23C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc100C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.3125,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut23C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc72C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.25,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut39C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc51C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.636363636,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut40C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc52C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.733333333,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut41C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc52C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.6875,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut51C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc63C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.733333333,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut76C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc57C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.384615385,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
ut76C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\Tests\SerialTest.graphml,sc56C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\MyRobotLab\SourceCode\src\org\myrobotlab\service\Serial.graphml,0.583333333,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4
